id,gender,anon,total_matches,prem_rct
70803,0,0,14.12059304,0
70804,0,0,12.61143463,0
70805,1,1,15.70261987,0
70806,1,0,4.862934006,0
70807,1,1,41.39409749,1
70808,0,0,13.97263249,0
70809,0,0,11.55903885,0
70810,0,0,9.405420802,0
70811,0,0,12.32974534,0
70812,1,1,2.697063245,1
70813,0,0,12.75195169,0
70814,0,0,13.35834882,0
70815,1,0,5.058755932,0
70816,1,1,5.89073075,1
70817,0,0,12.11703875,0
70818,0,0,14.45038797,0
70819,1,1,7.653874093,1
70820,1,1,3.044766903,1
70821,1,1,5.66239339,1
70822,1,0,5.024212645,0
70823,0,0,14.00793759,0
70824,0,1,12.30685776,1
70825,0,1,9.694879311,1
70826,0,0,18.68106754,0
70827,0,1,10.72662871,1
70828,1,0,4.904862601,0
70829,1,0,2.204092931,0
70830,0,1,12.26841377,1
70831,0,1,14.20039276,1
70832,1,0,4.068571799,0
70833,0,0,15.60115733,0
70834,1,1,14.43422713,1
70835,0,1,14.71481311,1
70836,1,0,4.01056824,0
70837,0,0,16.53120694,0
70838,1,1,12.76549199,1
70839,1,0,2.222595658,0
70840,0,0,13.60719742,0
70841,0,0,15.21884396,0
70842,0,1,10.18570459,1
70843,0,0,20.36277876,0
70844,1,0,3.924853516,0
70845,1,0,2.172506946,0
70846,1,0,4.158498702,0
70847,0,1,10.58077678,1
70848,0,0,11.73558435,0
70849,1,0,1.919430183,0
70850,0,0,18.04610537,0
70851,1,1,35.13944876,1
70852,0,0,9.698898754,0
70853,0,1,10.69457683,1
70854,0,0,14.81083253,0
70855,1,1,12.89200963,1
70856,0,1,11.76265717,1
70857,0,1,11.25954835,1
70858,1,0,5.684111079,0
70859,1,0,4.155266561,0
70860,1,1,22.2297808,1
70861,1,1,19.47507406,1
70862,1,0,6.344512099,0
70863,1,1,7.433653044,1
70864,0,0,13.74866443,0
70865,0,1,8.623229643,1
70866,1,1,6.959780919,1
70867,1,1,3.852724441,1
70868,1,0,5.208654122,0
70869,0,0,11.07712919,0
70870,1,0,2.285324859,0
70871,0,0,11.56495778,0
70872,1,1,10.95311583,1
70873,1,1,28.09517042,1
70874,1,0,2.716878307,0
70875,1,0,3.824700524,0
70876,1,1,35.67552135,1
70877,0,1,10.76628858,1
70878,1,0,2.904647764,0
70879,0,1,12.07958602,1
70880,0,0,12.85805477,0
70881,1,0,7.484880108,0
70882,1,1,18.21456896,1
70883,0,0,17.01349079,0
70884,1,1,7.805227196,1
70885,1,1,14.43056841,1
70886,1,0,4.422028787,0
70887,0,0,12.47030156,0
70888,0,1,14.71365576,1
70889,1,1,22.96898342,1
70890,0,1,8.958121409,1
70891,0,1,15.13112653,1
70892,1,1,29.26852691,1
70893,1,1,20.31591105,1
70894,0,0,11.82540346,0
70895,0,1,14.93799224,1
70896,0,1,11.70152937,1
70897,0,1,13.28736315,1
70898,0,1,14.44525528,1
70899,0,1,14.124192,1
70900,1,1,23.72753874,1
70901,0,1,12.93096122,1
70902,1,1,23.9640599,1
70903,0,1,9.800978682,1
70904,1,1,8.376504515,1
70905,0,0,12.3907663,0
70906,1,0,6.547424889,0
70907,0,0,16.08519202,0
70908,1,0,3.726100226,0
70909,0,1,11.78733051,1
70910,1,0,3.274288574,0
70911,1,1,17.65413711,1
70912,0,1,10.94253417,1
70913,1,0,4.564814203,0
70914,0,1,12.08403769,1
70915,1,0,1.030358865,0
70916,1,0,3.214004184,0
70917,1,1,18.60623984,0
70918,0,0,13.81761323,0
70919,1,0,8.814735218,0
70920,0,0,13.5195229,0
70921,1,0,2.769928176,0
70922,0,1,11.25624555,1
70923,0,1,11.47794367,1
70924,1,1,6.903713848,1
70925,1,0,3.05697633,0
70926,0,0,15.47495212,0
70927,1,0,4.347224814,0
70928,1,1,19.07430027,1
70929,0,0,12.30763725,0
70930,0,1,15.20801195,1
70931,0,1,12.84431647,1
70932,1,0,3.70179952,0
70933,0,1,9.500211071,1
70934,1,0,4.962767465,0
70935,1,0,0.68518697,0
70936,1,0,6.155532062,0
70937,1,0,5.278793569,0
70938,0,0,13.5984056,1
70939,1,0,5.880366895,0
70940,1,1,10.6270122,1
70941,1,0,1.446105872,0
70942,1,0,2.131189023,0
70943,1,1,26.27396702,1
70944,1,0,2.491166591,0
70945,1,1,31.40852821,1
70946,0,1,10.18301432,1
70947,1,1,28.6097009,1
70948,0,1,9.803164314,1
70949,0,1,14.48006316,1
70950,1,1,31.27296265,1
70951,1,0,3.468203824,0
70952,1,0,2.36274053,0
70953,1,1,32.62946741,1
70954,0,0,14.43165827,0
70955,1,1,30.89633881,1
70956,1,1,13.5594439,1
70957,1,1,13.01268698,1
70958,0,0,10.56405552,0
70959,0,0,17.63781901,0
70960,1,0,3.207185183,0
70961,0,0,13.18595287,0
70962,1,1,36.3894827,1
70963,1,0,3.158555886,0
70964,1,1,26.05546104,1
70965,0,0,14.55545266,0
70966,0,0,10.36875373,0
70967,0,0,12.37988285,0
70968,0,0,14.29660399,0
70969,0,1,11.83498283,1
70970,0,0,13.97322059,0
70971,0,1,13.21834537,1
70972,1,1,19.9302679,1
70973,1,1,6.874648048,1
70974,0,1,15.77190424,1
70975,0,0,14.5196601,0
70976,0,1,13.12008965,1
70977,1,0,5.052788916,0
70978,0,0,13.50003636,0
70979,0,0,15.53997231,0
70980,1,1,30.75739357,1
70981,1,1,27.92860768,1
70982,0,1,9.177230726,1
70983,1,1,11.74243396,1
70984,0,1,15.41799583,1
70985,1,0,1.931278571,0
70986,1,1,25.59148731,1
70987,0,0,16.76590219,0
70988,0,1,14.90362787,1
70989,1,0,2.868192324,0
70990,0,1,12.44189603,1
70991,0,0,9.937087433,0
70992,1,1,33.63605406,1
70993,1,0,5.819384642,0
70994,0,1,14.42264048,1
70995,1,1,22.92525472,1
70996,0,0,10.54908811,0
70997,1,0,1.362576699,0
70998,0,1,11.49978073,1
70999,0,1,12.48412755,1
71000,0,0,14.55768926,0
71001,0,0,12.89204319,0
71002,0,0,12.00913025,0
71003,0,1,16.75564404,1
71004,0,0,14.07733653,0
71005,0,0,13.16501472,0
71006,1,1,30.92302045,1
71007,0,0,12.41438803,0
71008,1,1,18.24917833,1
71009,1,0,7.103346052,0
71010,0,1,15.3084378,1
71011,1,0,4.324018906,0
71012,1,0,2.227958141,0
71013,1,1,19.94693464,1
71014,0,0,14.98515056,0
71015,0,0,14.08304586,0
71016,0,1,15.8622708,1
71017,0,1,14.75403229,1
71018,0,0,9.95155654,0
71019,1,0,3.787352453,0
71020,0,0,16.93120473,0
71021,1,0,6.156382631,0
71022,0,1,15.47997523,1
71023,1,0,4.117858225,0
71024,0,0,14.2444506,0
71025,1,1,19.58097843,1
71026,1,0,0.720012721,0
71027,1,0,4.334959771,0
71028,1,1,25.83359132,1
71029,0,1,11.28795617,1
71030,0,0,13.15029576,0
71031,1,0,1.1410042,0
71032,1,0,2.730644157,0
71033,0,0,13.679475,0
71034,0,0,15.70292498,0
71035,1,0,3.531890595,0
71036,1,1,8.518912706,1
71037,1,0,4.305661418,0
71038,1,1,9.543759711,1
71039,1,1,5.949043207,1
71040,0,1,12.56346761,1
71041,0,1,13.93647752,1
71042,1,1,8.661810763,1
71043,0,0,15.03339287,0
71044,1,0,3.969464897,0
71045,1,0,3.476995976,0
71046,1,0,2.574850925,0
71047,0,0,12.73848753,0
71048,0,0,10.98767394,0
71049,1,0,2.494744134,0
71050,1,0,1.523265199,0
71051,1,0,4.846789271,0
71052,0,0,14.07597795,0
71053,1,0,5.392400941,0
71054,0,0,11.08441819,0
71055,0,1,18.07113667,1
71056,1,1,5.322475197,1
71057,0,0,12.43381265,0
71058,0,0,11.93837357,0
71059,1,1,9.585106668,1
71060,1,0,2.485943578,0
71061,1,0,3.585428697,0
71062,0,0,13.3386475,0
71063,1,0,4.129206915,0
71064,0,1,14.2522615,1
71065,1,0,4.727945262,0
71066,1,0,4.158482783,0
71067,1,0,4.32880324,0
71068,0,0,18.20403504,0
71069,1,0,5.73526017,0
71070,1,1,17.45478349,1
71071,0,0,13.68930452,0
71072,0,1,15.78900029,1
71073,1,1,20.28446523,1
71074,1,0,2.264154239,0
71075,1,1,13.26837417,1
71076,0,1,13.22471082,1
71077,1,1,28.37196904,1
71078,1,1,32.469235,1
71079,1,0,4.198026598,0
71080,1,0,2.155019445,0
71081,1,1,18.77181924,1
71082,1,0,4.764358685,0
71083,0,0,12.58566361,0
71084,0,1,13.1877618,1
71085,1,0,4.014226538,0
71086,1,0,3.590826886,0
71087,1,0,2.59181515,0
71088,0,0,12.46243842,0
71089,1,0,4.958482018,0
71090,0,0,13.21236462,0
71091,1,1,14.19340402,1
71092,1,0,3.395146452,0
71093,0,0,10.18810837,0
71094,1,1,19.81673031,1
71095,0,1,16.01140843,1
71096,1,1,6.567546287,1
71097,1,0,2.455217197,0
71098,1,0,5.197024463,1
71099,0,1,12.2134537,1
71100,0,1,10.19624415,1
71101,1,0,4.666166877,0
71102,1,1,18.67414749,1
71103,0,0,16.44200447,0
71104,1,0,2.74885753,0
71105,1,1,38.81025329,1
71106,0,1,11.49306835,1
71107,1,1,5.023996318,1
71108,1,0,1.537421864,0
71109,1,1,6.460461004,1
71110,0,0,15.58693759,0
71111,1,1,6.452545856,1
71112,1,0,1.892114824,0
71113,1,0,5.168000674,0
71114,0,1,11.37768553,1
71115,0,1,14.01759044,1
71116,1,0,1.600405124,0
71117,1,1,7.209081592,1
71118,1,0,3.951246421,0
71119,0,1,11.97359767,1
71120,0,0,13.71643355,0
71121,0,0,13.14509337,0
71122,0,1,10.83753194,1
71123,1,1,12.96532129,1
71124,1,0,2.519149366,0
71125,1,0,5.148851922,0
71126,0,0,15.62841889,0
71127,1,1,17.33849298,1
71128,1,1,14.31512725,1
71129,1,1,21.33361025,1
71130,0,0,9.855127601,0
71131,0,0,12.60908829,0
71132,0,1,9.905890773,1
71133,1,1,15.91367694,1
71134,1,1,16.22075835,1
71135,1,0,3.401748867,0
71136,0,1,12.36368636,1
71137,0,0,15.02173126,0
71138,1,1,38.45118481,1
71139,1,1,34.16853056,1
71140,0,1,12.44098047,1
71141,0,1,14.76239303,1
71142,1,1,16.00270218,1
71143,0,1,14.05060172,1
71144,1,0,5.343819329,0
71145,0,1,10.41466326,1
71146,1,1,16.45539444,1
71147,1,1,33.0376464,1
71148,0,1,8.399912796,1
71149,0,1,13.31317954,1
71150,1,0,2.021444609,0
71151,1,0,3.322658108,0
71152,1,1,12.86767002,1
71153,0,1,12.70616938,1
71154,0,1,11.78662763,1
71155,0,0,13.27577618,0
71156,0,1,12.80193222,1
71157,1,0,3.323823289,0
71158,1,0,2.784800802,0
71159,1,1,5.142387479,1
71160,1,0,2.12124209,0
71161,0,0,12.62123137,0
71162,1,0,2.628421008,0
71163,0,1,11.21844356,1
71164,1,0,1.188620249,0
71165,0,1,11.75046421,1
71166,1,0,1.798220346,0
71167,1,0,3.167388917,0
71168,0,0,11.7247596,0
71169,1,0,2.86469086,0
71170,0,1,8.73293642,1
71171,1,0,5.199148968,0
71172,1,1,27.84985196,1
71173,0,0,12.12910923,0
71174,0,1,11.46023038,1
71175,0,0,15.66512216,0
71176,1,0,2.13406891,0
71177,1,1,33.5015423,1
71178,1,1,26.61993297,0
71179,0,0,14.01682999,0
71180,1,0,3.25488909,0
71181,1,0,2.481814795,0
71182,1,0,5.781719968,0
71183,0,1,12.52906604,1
71184,1,1,8.713562458,1
71185,1,0,3.523610591,0
71186,0,0,11.33205036,0
71187,1,1,11.54784948,1
71188,0,0,10.84918434,0
71189,1,1,18.5190854,1
71190,0,1,11.29164658,1
71191,0,0,11.88674359,0
71192,1,0,4.455292924,0
71193,0,0,11.81690742,0
71194,1,1,6.243453971,1
71195,1,1,40.75761945,1
71196,1,1,19.48149733,1
71197,0,1,12.49107766,1
71198,1,0,2.799797344,0
71199,1,1,30.51761893,1
71200,1,1,20.46479311,1
71201,0,0,15.38608956,0
71202,0,0,17.1448784,0
71203,0,0,17.14123733,0
71204,1,1,11.55554574,1
71205,0,1,12.79353229,1
71206,1,1,16.02709702,1
71207,1,1,18.20524676,1
71208,1,1,20.98595973,1
71209,0,1,15.86614225,1
71210,1,0,1.471466754,0
71211,1,1,9.036141483,1
71212,0,1,9.803001788,1
71213,1,0,4.24765983,0
71214,1,1,7.820752181,1
71215,1,0,2.925210794,0
71216,1,0,7.031083387,0
71217,0,1,11.24517987,1
71218,0,1,8.8252768,1
71219,1,0,5.27265132,0
71220,1,1,19.44237574,1
71221,0,0,11.19248612,0
71222,1,0,3.467774994,0
71223,1,1,15.07686998,1
71224,0,0,12.46121385,0
71225,1,1,8.723344822,1
71226,0,0,13.74412832,0
71227,1,0,7.094469493,0
71228,1,1,17.65584069,1
71229,0,1,8.555617085,1
71230,1,1,26.29135075,1
71231,0,1,14.10897294,1
71232,0,0,11.62349809,0
71233,0,0,14.14264982,0
71234,0,0,17.24908416,1
71235,1,1,39.07998085,1
71236,0,0,12.55080518,0
71237,0,1,12.60497855,1
71238,1,1,18.34387675,1
71239,1,0,3.415534103,0
71240,0,1,7.867127434,1
71241,1,1,9.655094852,1
71242,0,0,10.38760126,0
71243,0,0,9.744384818,0
71244,0,1,8.441099479,1
71245,1,1,22.16949472,1
71246,1,0,3.398693612,0
71247,0,0,14.68505525,0
71248,1,0,4.138123054,0
71249,0,0,11.66133699,0
71250,1,0,2.63587487,0
71251,1,0,2.247003387,0
71252,1,0,2.717320914,0
71253,1,1,3.93107261,1
71254,0,0,12.45844839,0
71255,0,1,14.38927756,1
71256,1,1,13.06531527,1
71257,1,1,23.3368464,1
71258,1,1,4.547691451,1
71259,0,1,10.4348053,1
71260,1,1,13.18736093,1
71261,1,1,13.09112447,1
71262,1,0,2.336685691,0
71263,1,0,7.263560593,0
71264,0,1,12.18003764,1
71265,1,1,7.556260172,1
71266,1,0,3.406164449,0
71267,1,1,7.610492714,1
71268,0,0,9.627030172,0
71269,1,1,37.45688065,1
71270,0,1,10.72500225,1
71271,0,1,11.99545393,1
71272,1,0,1.007248036,0
71273,0,0,12.81951999,0
71274,0,1,15.89077209,1
71275,0,0,13.06350656,0
71276,1,1,4.384971989,1
71277,0,0,11.86821257,0
71278,0,0,15.32805149,0
71279,0,0,15.79748497,0
71280,0,1,8.153596363,1
71281,0,0,12.87762269,0
71282,1,1,31.01478965,1
71283,1,0,2.916769668,0
71284,1,1,33.12855899,1
71285,1,0,3.34252894,0
71286,0,1,10.03278997,1
71287,1,0,3.768158104,0
71288,0,1,16.42822153,1
71289,1,1,14.56817972,1
71290,0,1,8.791396656,1
71291,1,0,6.797843171,0
71292,1,1,18.58604865,1
71293,0,0,10.13119868,0
71294,0,1,11.52805306,1
71295,0,0,12.31729614,0
71296,1,1,20.68994675,1
71297,1,1,5.365324385,1
71298,0,1,15.05672654,1
71299,1,0,3.505279301,0
71300,0,1,18.90572127,1
71301,1,1,21.43046619,1
71302,1,1,14.29927326,1
71303,1,1,11.40875804,1
71304,1,0,3.486013441,0
71305,1,0,4.467906675,0
71306,1,0,2.068017948,0
71307,0,1,9.184216896,1
71308,1,1,11.7520059,1
71309,1,1,4.346396206,1
71310,1,1,20.32537193,1
71311,1,0,3.181655804,0
71312,0,1,11.88347662,1
71313,1,1,10.56698763,1
71314,1,1,12.94624025,1
71315,1,1,6.325923785,1
71316,1,1,21.86565737,1
71317,0,0,15.35873939,0
71318,0,0,14.86035205,0
71319,1,1,21.82986828,1
71320,1,1,22.95090862,1
71321,1,1,52.38156621,1
71322,0,0,11.82347294,0
71323,0,1,11.03589505,1
71324,1,0,4.126311174,0
71325,0,1,14.05275014,1
71326,1,0,4.343659702,0
71327,0,1,9.855614014,1
71328,1,0,2.074835075,0
71329,1,1,4.551831847,1
71330,1,0,1.526055953,0
71331,0,0,13.1606052,0
71332,0,0,13.10248595,0
71333,1,0,2.706792349,0
71334,0,0,11.07508546,0
71335,1,1,23.67579115,1
71336,0,0,13.15019675,0
71337,1,0,1.765331628,0
71338,0,0,11.82711854,0
71339,0,0,11.56289018,0
71340,0,1,10.541488,1
71341,1,0,2.44224886,0
71342,0,1,9.32785149,1
71343,0,0,10.81023869,0
71344,0,1,11.33604206,1
71345,1,0,2.72564024,0
71346,0,0,9.918253196,0
71347,0,0,11.76011945,0
71348,1,1,18.65989456,1
71349,0,1,10.68506986,1
71350,1,0,3.700717238,0
71351,1,1,5.261946828,1
71352,1,0,4.506438662,0
71353,1,0,1.239929414,0
71354,0,1,11.95259515,1
71355,1,0,5.75132928,0
71356,1,0,2.985522804,0
71357,1,1,48.54002739,1
71358,1,0,2.63648254,0
71359,1,1,23.92361709,1
71360,0,0,16.13066544,0
71361,0,0,15.53058785,0
71362,1,1,10.92127147,1
71363,1,0,4.080256559,0
71364,1,0,1.814674016,0
71365,1,0,2.607740217,0
71366,1,0,5.349741214,0
71367,1,1,7.073609818,1
71368,0,0,14.09126774,0
71369,0,1,8.105951666,1
71370,0,0,13.08708196,0
71371,1,1,13.72102649,1
71372,0,0,14.75328755,0
71373,1,1,49.57790284,1
71374,1,1,34.45071361,1
71375,0,0,12.84900888,0
71376,1,0,2.698245638,0
71377,1,0,5.643381952,0
71378,0,1,12.59895905,1
71379,1,1,16.9015899,1
71380,0,1,13.31665642,1
71381,1,0,1.724042507,0
71382,1,0,2.303899147,0
71383,1,0,3.821286842,0
71384,1,0,4.444251946,0
71385,1,0,2.85594925,0
71386,0,1,11.3044787,1
71387,1,0,3.024946973,0
71388,0,0,16.01278444,0
71389,0,1,14.87542083,1
71390,1,1,16.82087367,1
71391,0,1,11.81247076,1
71392,1,0,6.088021976,0
71393,1,0,4.564960072,0
71394,0,1,15.77671844,1
71395,0,1,16.22473205,1
71396,1,0,4.051495139,0
71397,1,0,5.847830546,0
71398,0,1,14.23351257,1
71399,1,1,32.12722892,1
71400,1,1,27.21131384,1
71401,0,1,16.54745959,1
71402,1,0,3.856357482,0
71403,0,0,11.89632903,0
71404,0,1,14.26759132,1
71405,0,0,9.07194899,0
71406,1,1,9.918829291,1
71407,1,0,2.990424229,0
71408,1,1,19.51558579,1
71409,0,0,18.36111281,0
71410,1,0,5.428603361,0
71411,0,1,15.61128832,1
71412,0,1,11.20808279,1
71413,0,0,14.5562547,0
71414,0,1,9.206699654,1
71415,0,1,9.528383864,1
71416,0,0,10.87679417,0
71417,0,0,18.52643749,0
71418,1,0,5.09759809,0
71419,0,1,11.57747445,1
71420,0,0,9.872290344,0
71421,1,0,3.844642949,0
71422,1,0,1.509626414,0
71423,0,0,10.33469142,0
71424,1,0,1.561762742,0
71425,0,0,11.69566697,0
71426,1,0,2.377253831,0
71427,0,0,12.38469214,0
71428,1,0,2.177042731,0
71429,0,0,11.64681939,0
71430,0,0,14.58440677,0
71431,1,0,2.794532907,0
71432,1,0,1.737397718,0
71433,1,1,6.194867549,1
71434,1,0,2.529917764,0
71435,1,0,2.862436532,0
71436,0,1,13.28825024,1
71437,0,0,12.10480289,0
71438,0,0,9.658484306,0
71439,1,0,1.47766117,0
71440,0,0,10.89250367,0
71441,1,0,2.709498105,0
71442,0,0,9.745752878,0
71443,0,1,12.69900305,1
71444,0,1,14.78581517,1
71445,1,1,16.70947848,1
71446,1,1,4.097025111,1
71447,0,1,8.050814726,1
71448,1,0,1.545165019,0
71449,1,1,10.57697825,1
71450,1,1,25.03750933,1
71451,0,0,12.93766317,0
71452,1,0,3.233881555,0
71453,0,1,14.95135036,1
71454,1,1,23.72508439,1
71455,0,1,9.96245491,1
71456,1,1,8.148856128,1
71457,1,1,12.9593762,1
71458,1,1,5.234013793,1
71459,1,0,2.049986215,0
71460,1,0,3.752099489,0
71461,1,0,3.671352795,0
71462,1,0,4.289013897,0
71463,0,1,14.01323536,1
71464,0,1,16.13532023,1
71465,0,1,15.79878788,1
71466,0,0,11.21553207,0
71467,0,1,14.92978062,1
71468,1,1,38.75571924,1
71469,1,1,8.523786982,1
71470,1,0,2.965409602,0
71471,0,1,14.62392537,1
71472,0,0,10.52885992,0
71473,1,1,15.21491032,1
71474,1,0,1.969774912,0
71475,1,0,3.904052082,0
71476,0,1,12.64572549,1
71477,0,0,17.66651288,0
71478,0,1,9.06788812,1
71479,1,0,2.255254914,0
71480,0,0,10.8475517,0
71481,0,0,11.14314899,0
71482,0,1,15.59342884,1
71483,1,0,3.112026954,0
71484,0,0,15.11573386,0
71485,1,1,25.81531653,1
71486,1,0,4.827931556,0
71487,1,0,2.74224829,0
71488,1,0,3.913911901,0
71489,1,1,13.01091771,1
71490,0,0,10.628704,0
71491,0,1,16.28244864,1
71492,1,0,2.991097559,0
71493,0,1,11.63553864,1
71494,0,1,11.45928388,1
71495,0,0,12.10108068,0
71496,0,1,8.4025969,1
71497,0,0,9.074531534,0
71498,1,1,10.61631693,1
71499,1,1,50.40541545,1
71500,0,0,15.10959058,0
71501,0,1,14.62519153,1
71502,0,0,10.39017927,0
71503,0,1,8.516968762,1
71504,0,0,13.78779746,0
71505,1,0,2.889784535,0
71506,0,0,14.31828076,0
71507,0,0,13.83936092,0
71508,0,0,15.4272661,0
71509,0,1,16.51027231,1
71510,1,0,5.892832974,0
71511,1,1,19.95979483,1
71512,1,1,19.70808593,1
71513,1,0,2.463263847,0
71514,0,1,12.68421582,1
71515,1,1,17.54299309,1
71516,0,1,15.71334778,1
71517,1,0,6.052007875,0
71518,1,0,4.550886474,0
71519,0,0,9.763448431,0
71520,0,0,14.3407501,0
71521,1,0,1.708190771,0
71522,0,0,13.23837852,0
71523,1,0,3.050738138,0
71524,0,0,11.34925606,0
71525,0,0,11.8232635,0
71526,1,0,2.09777456,0
71527,1,0,3.974596599,0
71528,0,0,13.23882486,0
71529,1,0,2.085461347,0
71530,1,0,3.304382496,0
71531,0,1,9.154096037,1
71532,1,0,2.845704575,0
71533,1,1,5.525129069,0
71534,1,0,2.987170691,0
71535,0,1,10.10358725,1
71536,1,1,18.00547271,1
71537,1,1,9.747887828,1
71538,1,1,22.86349175,1
71539,0,0,14.0305622,0
71540,0,1,11.78637558,1
71541,1,1,20.21498384,1
71542,1,0,5.043351985,0
71543,1,0,3.605086321,0
71544,1,1,25.85793671,1
71545,0,1,8.726748233,1
71546,1,0,4.658032711,0
71547,1,0,1.694773631,0
71548,1,0,2.291640908,0
71549,0,0,10.65974012,0
71550,0,1,13.99148065,1
71551,0,0,15.15735217,0
71552,0,0,14.31782043,0
71553,1,1,11.6473158,1
71554,1,0,1.512996345,0
71555,0,0,13.5183702,0
71556,1,0,1.96299378,0
71557,1,1,8.173296783,1
71558,1,0,2.638030596,0
71559,1,1,17.48636453,1
71560,0,1,10.46319323,1
71561,0,1,14.63287567,1
71562,0,0,12.42385623,0
71563,0,1,13.16237272,1
71564,1,1,10.13703396,1
71565,1,1,27.70867871,1
71566,0,1,11.21469409,1
71567,1,1,22.55946076,1
71568,1,0,3.176799237,0
71569,1,1,15.95252051,1
71570,1,1,3.231362702,1
71571,0,1,14.64516158,1
71572,0,0,11.69562722,0
71573,1,0,2.409876656,0
71574,0,0,14.26754256,0
71575,0,0,11.422573,0
71576,0,0,11.71050097,0
71577,1,0,1.251634223,0
71578,0,0,16.95668368,0
71579,1,1,5.355704949,1
71580,0,0,12.206446,0
71581,1,0,2.007241071,0
71582,1,1,15.32529392,1
71583,0,1,12.93566486,1
71584,0,1,11.20107282,1
71585,1,0,2.757388072,0
71586,1,0,4.032271679,0
71587,0,1,10.44468764,1
71588,0,0,11.46322967,0
71589,0,1,13.74802397,1
71590,0,0,17.30741283,0
71591,0,0,15.04476801,0
71592,1,0,2.456940401,0
71593,1,0,2.618655165,0
71594,0,1,9.62146885,1
71595,0,0,11.22945507,0
71596,0,0,14.29385551,0
71597,0,0,13.81498725,0
71598,1,1,20.12116384,1
71599,1,1,19.56884897,1
71600,1,0,1.679987737,0
71601,1,1,5.210602245,1
71602,0,1,13.02528751,1
71603,0,0,12.2169394,0
71604,0,1,13.66560098,1
71605,0,0,9.983074519,0
71606,0,1,13.75229206,1
71607,0,0,11.82059039,0
71608,0,1,15.48982578,1
71609,0,1,13.3607057,1
71610,1,0,5.897980248,0
71611,1,0,3.751860405,0
71612,1,0,3.42246766,1
71613,0,1,15.42442643,1
71614,1,0,1.834084449,0
71615,0,0,15.12502583,0
71616,0,0,14.37420747,0
71617,1,0,2.728428296,0
71618,1,1,18.924772,1
71619,1,1,12.24924393,1
71620,0,1,14.56623953,1
71621,0,0,14.91024622,0
71622,0,1,15.7706851,1
71623,1,1,20.9381324,1
71624,1,1,9.848181131,1
71625,0,0,10.83028586,0
71626,1,1,16.15064178,1
71627,0,0,14.01168184,0
71628,0,0,10.70599198,0
71629,1,1,29.83548182,1
71630,1,0,1.642982206,0
71631,1,0,1.772504218,0
71632,0,1,11.62590622,1
71633,1,1,15.97349794,1
71634,1,0,4.631731268,0
71635,0,1,13.15181235,1
71636,1,0,2.288379869,0
71637,1,0,7.070154004,0
71638,0,0,11.3003851,0
71639,1,0,2.500305602,0
71640,0,1,10.96520865,0
71641,1,1,8.946919241,1
71642,1,1,24.25553715,1
71643,1,0,2.026691784,0
71644,1,0,4.300943834,0
71645,1,1,9.551263031,1
71646,0,1,13.02857733,1
71647,0,1,15.09360606,1
71648,1,0,4.363990658,0
71649,1,1,6.846249137,1
71650,1,0,4.56485168,0
71651,0,1,11.38881394,1
71652,0,1,10.75650395,1
71653,1,1,24.539813,1
71654,1,0,4.231035642,0
71655,0,0,13.07727735,0
71656,1,0,2.483514436,0
71657,1,1,25.71303515,1
71658,0,0,9.68853352,0
71659,1,1,14.28237964,1
71660,0,1,11.63700717,1
71661,1,1,9.902501878,1
71662,1,0,5.094271381,0
71663,1,0,5.770449019,0
71664,0,0,13.31847444,0
71665,1,1,43.34168996,1
71666,1,0,4.411551779,0
71667,0,1,12.88754488,1
71668,1,1,39.65151924,1
71669,1,0,3.799882816,0
71670,0,1,12.15946665,1
71671,0,0,11.63646389,0
71672,0,0,12.33510802,0
71673,1,1,5.927043811,1
71674,1,0,5.764213443,0
71675,1,1,18.33345144,1
71676,0,0,10.65659307,0
71677,1,1,10.2334943,1
71678,1,0,3.125617021,0
71679,1,1,28.50725049,1
71680,1,0,1.384964895,0
71681,0,1,13.85117219,1
71682,1,0,3.446061738,0
71683,0,1,9.082273461,0
71684,1,1,22.22392753,1
71685,1,0,1.358186479,0
71686,0,1,11.00151774,1
71687,0,1,14.09634276,1
71688,1,1,26.74911133,1
71689,1,0,3.899799486,0
71690,1,1,24.29780008,1
71691,1,0,2.327896964,0
71692,1,1,17.80325902,1
71693,0,0,10.31486892,0
71694,0,0,9.256795218,0
71695,1,1,9.523584951,1
71696,0,0,11.52207092,0
71697,1,0,3.65709804,0
71698,1,0,2.705553403,0
71699,0,0,15.06011124,0
71700,0,1,11.20112552,1
71701,0,1,11.07148306,1
71702,1,0,3.937628733,0
71703,1,0,2.016494095,0
71704,0,1,8.75817439,1
71705,1,0,4.037447892,0
71706,1,0,1.697366262,0
71707,1,0,2.55092897,0
71708,1,1,38.4654136,1
71709,1,0,1.862614497,0
71710,0,1,13.22335578,1
71711,0,1,11.24279895,1
71712,0,0,12.98434915,0
71713,1,0,2.992156565,0
71714,0,1,12.63576383,1
71715,1,0,4.247107998,0
71716,1,1,4.894327998,1
71717,1,1,28.75415218,1
71718,1,0,2.352519437,0
71719,0,0,16.61215204,0
71720,0,0,11.96544017,0
71721,1,0,3.424006185,0
71722,1,1,25.8960948,1
71723,1,0,6.944952703,0
71724,1,1,25.46465193,1
71725,0,0,10.44957434,0
71726,1,0,6.591251939,0
71727,0,1,12.83546702,1
71728,0,1,11.58094823,1
71729,1,1,9.377197802,1
71730,1,1,16.50886798,1
71731,1,1,46.64827294,1
71732,0,0,16.67427923,0
71733,0,0,11.21393628,0
71734,1,0,3.647034622,0
